axle1_bearing_temp_c,axle1_vibration_g,axle1_motor_current_amp,axle2_bearing_temp_c,axle2_vibration_g,axle2_motor_current_amp,axle3_bearing_temp_c,axle3_vibration_g,axle3_motor_current_amp,axle4_bearing_temp_c,axle4_vibration_g,axle4_motor_current_amp,axle_lock_label
45.07815178895159,0.2008436955083928,650.0,45.228176489540914,0.16300715176850322,650.0,45.06747818287985,0.21961791582956913,650.0,44.82415847443777,0.24018313489157525,650.0,0
44.772711134566975,0.28169006574920363,650.0,44.86337266481354,0.29718954867397257,650.0,45.07535598862524,0.23184497421650946,650.0,45.08995064296166,0.2753931050871493,650.0,0
44.64677127349677,0.27593063813585145,650.0,45.03909669657049,0.33638979330655167,650.0,45.66893532486129,0.18453823061226926,650.0,45.12815831775701,0.3724272615812238,650.0,0
45.366381706518034,0.28565195544743727,650.0,44.97600269745393,0.2436646416135836,650.0,44.8180430112705,0.2532431604207973,650.0,45.13328512184144,0.2865171357036562,650.0,0
44.94365227460915,0.27690527017557326,650.0,45.35201288336919,0.3235410407379178,650.0,44.79218348010246,0.2857303655614795,650.0,44.72593495982634,0.22017645846132278,650.0,0
45.017110870017156,0.29995450472255075,650.0,44.96374527004403,0.3035644865697419,650.0,45.06275126117864,0.21420799859432646,650.0,44.50633876298544,0.2379784735958977,650.0,0
44.644170704616464,0.25240232587674866,650.0,45.33249321425717,0.2947305785332782,650.0,44.874411031500806,0.20149479580714796,650.0,45.425082095367465,0.35214549550581853,650.0,0
44.864385134014036,0.27320222565321906,650.0,44.67506913846548,0.25462776871292764,650.0,45.09779353925755,0.30203865355520454,650.0,45.28704256506911,0.26201847790812893,650.0,0
45.02834176735072,0.24297422077068312,650.0,45.35030545118571,0.2330545917621207,650.0,44.88218204723886,0.21752353509164724,650.0,45.42196490188752,0.29994260031696823,650.0,0
44.71299213689547,0.23340264131526176,650.0,44.7853903196215,0.27983370166657884,650.0,44.92939301728326,0.2230386656910435,650.0,45.00715839448624,0.2373939933293332,650.0,0
45.09479933374194,0.32955483694449783,650.0,45.21434586851072,0.2950431061488011,650.0,45.108264045159366,0.14286561465347425,650.0,45.21323846029149,0.2168937066284506,650.0,0
44.85084030633192,0.16219674467499476,650.0,44.78491736319432,0.20135384824497196,650.0,44.85926633092581,0.31033658179474344,650.0,44.76129729564981,0.21044551963649796,650.0,0
44.9282100851546,0.3056463190668193,650.0,45.15572033693559,0.2455937523312012,650.0,44.91100437972725,0.3276028778569717,650.0,45.08833097561241,0.28134648638206056,650.0,0
44.85083725308321,0.23302205525243896,650.0,44.76061711601124,0.2545823967572133,650.0,45.13342137144734,0.24770064352125704,650.0,45.00452925089111,0.3686428966615654,650.0,0
45.464461524593744,0.22551639611436336,650.0,45.260512213822324,0.2489086559327512,650.0,45.01302956973078,0.2597441337280414,650.0,45.07320954575531,0.2796337637087829,650.0,0
44.998142039512615,0.27662283055500625,650.0,45.21282771218138,0.22978862477060533,650.0,44.8415803639074,0.28750464030612477,650.0,44.993121050277956,0.29051839500250737,650.0,0
44.73722187251099,0.18981041297028267,650.0,44.8514777486836,0.1976593726036547,650.0,44.88116296053157,0.2972884964621225,650.0,45.25492006505143,0.2547998917796113,650.0,0
45.20741052787393,0.2207825023867334,650.0,45.14629542709552,0.24637056748924213,650.0,45.26237679522388,0.25755755655874757,650.0,44.76610473562893,0.22263744531847712,650.0,0
44.69669294170957,0.22032360517908833,650.0,45.23876201628294,0.24889448664298316,650.0,45.079484040429286,0.23343177546480834,650.0,44.899395762082996,0.23007762804851614,650.0,0
45.054246721773616,0.2529417884544339,650.0,44.771201059616516,0.24037366121615042,650.0,44.91165627002493,0.2560032728616986,650.0,45.012161694651354,0.2110721235505718,650.0,0
44.51224601890643,0.223143874560081,650.0,44.74366283881176,0.2958173741717869,650.0,45.21863235175944,0.2439744088269686,650.0,45.19722392132512,0.2471717331692772,650.0,0
44.67024191662774,0.3435614155255855,650.0,44.73446224611013,0.1950744612273393,650.0,45.11133425030634,0.27534256947246494,650.0,45.136495421830766,0.2305256216042899,650.0,0
45.05163122619424,0.3533037731574772,650.0,44.699165242133056,0.277472607847718,650.0,45.34113185893551,0.20929836164363175,650.0,45.32641543577708,0.26972230314832757,650.0,0
45.18716694585558,0.16254277213372065,650.0,44.73352708935333,0.17395593449631222,650.0,45.22400145624544,0.3219891509143162,650.0,45.433408407251726,0.3509345580966692,650.0,0
45.04551572215868,0.2913372872727279,650.0,45.23387070414952,0.2608088408934623,650.0,45.294292178953015,0.36267184497905197,650.0,45.17921413765142,0.331413856360778,650.0,0
44.97389295585991,0.30637377336619126,650.0,45.14226748177297,0.15066053502825472,650.0,44.91775471976057,0.22726011280298525,650.0,45.0652402174164,0.25534460564083067,650.0,0
44.927653226881446,0.28987947505470896,650.0,44.57892860398086,0.21823733769877218,650.0,44.7807064430788,0.22350099234345236,650.0,44.71688375697975,0.22570092757018947,650.0,0
44.63342375751254,0.23046646420902833,650.0,44.875512508752834,0.26227473761311965,650.0,45.19601402525635,0.22080041787080096,650.0,44.616739990875246,0.2888091568920221,650.0,0
44.82322540810506,0.2500086128409371,650.0,44.713727313022915,0.1909628022262784,650.0,45.19851669164499,0.23845648901769897,650.0,44.63958894062098,0.157788661373322,650.0,0
44.88815701197704,0.22572695039808394,650.0,45.2186992538442,0.19221388041893014,650.0,44.97714407327809,0.35029828900587123,650.0,44.74581321292913,0.2789419388706112,650.0,0
45.26772361186927,0.24236675242586023,650.0,44.89103162126802,0.3124746769989213,650.0,44.74258392876083,0.23459118111735522,650.0,45.160216435131986,0.18533929404495908,650.0,0
45.08947049268671,0.20408736334000327,650.0,44.617459064589454,0.18480679314417342,650.0,45.08030457708939,0.2709827875672748,650.0,44.65387325348182,0.2737871537134079,650.0,0
44.562936009655466,0.25882327144938444,650.0,45.046237315438795,0.25862096922525574,650.0,45.10080713937861,0.24110402756561572,650.0,45.346627355046195,0.3165248591958295,650.0,0
45.0848438933945,0.18724521241519254,650.0,45.15544592807864,0.3361873507372094,650.0,44.66438788119389,0.159804987330543,650.0,45.00863850514388,0.30185132628132016,650.0,0
44.907687966785005,0.2528598115861507,650.0,44.76553392857948,0.26998763680740767,650.0,45.09752691946451,0.23507152507137075,650.0,44.71373582004622,0.32707998329736687,650.0,0
44.834854328044095,0.20139364973845536,650.0,44.93785584895023,0.26526990596950945,650.0,45.29174542291601,0.2614531313929959,650.0,45.39529915778264,0.25248536869736254,650.0,0
45.157134281752256,0.2735078779701398,650.0,44.77861633838198,0.22748973237448486,650.0,44.6757515774186,0.33922654514287326,650.0,45.32845815954836,0.2735621894484235,650.0,0
45.262105823377965,0.22878772578752615,650.0,45.31536779078367,0.22725230047688622,650.0,45.13664912324205,0.1752574124178038,650.0,45.24083467219519,0.26416093600264173,650.0,0
45.2373091984001,0.2767142821233333,650.0,44.89664963440307,0.2537965281208837,650.0,45.33207593174044,0.30938962143215176,650.0,45.03007236829784,0.28720198301988076,650.0,0
44.794815363848556,0.3161550413051911,650.0,44.824160195338614,0.16224839038784888,650.0,45.34783322106602,0.2733487530027112,650.0,45.15736643967301,0.1958935152522929,650.0,0
44.927446010873005,0.3426015302317858,650.0,44.991917731373526,0.3137652967905739,650.0,44.536148904297484,0.2580349294854244,650.0,44.56309100896353,0.2589860884342243,650.0,0
45.08770127118759,0.13599665850707032,650.0,44.95299808084498,0.27277540018838436,650.0,45.27679468764064,0.21010255568239347,650.0,44.83996876472154,0.2682575980006836,650.0,0
45.2488990283374,0.22056011356802377,650.0,45.17713609502331,0.17488037228183156,650.0,44.92662516982673,0.3235500901192758,650.0,44.855765958250764,0.27731378519229744,650.0,0
44.88535855674636,0.24749630424229177,650.0,45.309163922689905,0.31395182267132404,650.0,44.897745527965256,0.27920863091974757,650.0,44.56200145588488,0.22173254202396717,650.0,0
44.958867259108786,0.2869502918426528,650.0,45.31118781603037,0.29789607636933013,650.0,45.6333707310021,0.26151846664827877,650.0,44.96890821584099,0.3234876767702462,650.0,0
44.728834077801274,0.1814780085455715,650.0,44.90994098115466,0.2859501784397427,650.0,45.060392916486634,0.2586270604975159,650.0,45.07520964554008,0.2633800774684191,650.0,0
44.70649076072065,0.21549759626786402,650.0,45.08182082502773,0.37641536753683397,650.0,44.90983731391987,0.31088027477196,650.0,44.78223654317437,0.2846963860743122,650.0,0
45.208811618087736,0.26935411667545517,650.0,45.377805140061795,0.26765306782685055,650.0,45.2054855244723,0.2196889916477004,650.0,44.95016070882841,0.20477133846255685,650.0,0
45.34487913909689,0.268153969770488,650.0,45.38756883404793,0.3404176184881271,650.0,45.42723216989298,0.33505643558217046,650.0,44.87618287813194,0.22758500311086438,650.0,0
44.98794938553398,0.28225640498089377,650.0,44.78697537725568,0.26465105486113144,650.0,45.04927970740604,0.3728585566060364,650.0,44.690274581728644,0.25061361996027526,650.0,0
45.25696106125902,0.28562404775719696,650.0,45.154139140946846,0.2860615662165421,650.0,44.87265988630761,0.2479002671113298,650.0,45.14659349497932,0.3455450518747891,650.0,0
45.096618125404255,0.2801813781842292,650.0,45.1120105123353,0.23558452536247415,650.0,45.02901847641946,0.3276909143288142,650.0,45.243788313064115,0.29833167459331345,650.0,0
44.84506741039707,0.27182982263606875,650.0,45.23794423515953,0.16788093393034512,650.0,45.279061749186674,0.23259641066069228,650.0,45.20933654626313,0.3411884994325504,650.0,0
45.09682755207165,0.2664439445162125,650.0,45.317383042653994,0.1723277219691584,650.0,44.928753824996406,0.20668871643479475,650.0,45.0045850795625,0.21638931229872171,650.0,0
45.391122473593036,0.2967065481794552,650.0,44.74636932965299,0.25924603924327444,650.0,45.27956686466859,0.23403809077814705,650.0,44.7655428955466,0.3630072477319221,650.0,0
44.99778482730483,0.15190418465570044,650.0,44.834071760823676,0.25200748667273143,650.0,44.97163944723436,0.28410874785628204,650.0,44.915145867666375,0.29803933060161497,650.0,0
45.398039002767405,0.33997553079022097,650.0,45.2337802778908,0.2037603468232938,650.0,44.543224162825624,0.2504343999693413,650.0,45.210728019427954,0.3142560221719177,650.0,0
44.352071380380934,0.15477671197127696,650.0,45.04401534511587,0.2511424978631461,650.0,45.38698598614882,0.28486032619152446,650.0,45.09519692565547,0.191811803644503,650.0,0
45.212617100608284,0.20928609005088014,650.0,44.450331172625525,0.2857509626044459,650.0,45.09096541929436,0.2759111508697743,650.0,44.72095133848796,0.1932838520424827,650.0,0
45.029037233240174,0.2514116806921977,650.0,44.590704855644184,0.3272956768338776,650.0,45.270770703385644,0.24099261939953867,650.0,45.03840695067956,0.23085610451222804,650.0,0
44.9326520793962,0.2961994918441432,650.0,45.173047202337415,0.2279617462880347,650.0,45.0829802958302,0.20086705049510725,650.0,44.99940240422693,0.28523570587818814,650.0,0
45.030475934322446,0.11435784300353527,650.0,45.217313470831485,0.28376702420796274,650.0,45.016833543119546,0.2621541176224671,650.0,44.921471324461486,0.30309573606363954,650.0,0
44.510774154910905,0.2609577779063976,650.0,44.67029445749107,0.3493254410705326,650.0,45.191889400065755,0.19319904810294825,650.0,45.0126691415862,0.2676574100274124,650.0,0
44.952878378867666,0.3043274660506419,650.0,45.282588241359,0.30220785530779387,650.0,44.96930410108163,0.2678134107041222,650.0,44.79737021706043,0.21739838002794232,650.0,0
45.097215053847826,0.31388132679971065,650.0,44.958650078196975,0.22568217253504,650.0,45.46128077903268,0.2805158006774505,650.0,45.246318218481015,0.32335676649069833,650.0,0
45.37754520508337,0.23051443008625705,650.0,44.75245316145099,0.2704508024742841,650.0,45.000461905077515,0.14855007825687136,650.0,45.06958200442915,0.28901508892893385,650.0,0
44.87864116601259,0.24896293657535545,650.0,44.86813474806887,0.2732433679806858,650.0,45.462892276185556,0.3270738572100145,650.0,45.26842208730043,0.2065149171371337,650.0,0
44.80622041654273,0.23333142373964846,650.0,44.70265801075382,0.29601186125998785,650.0,45.15950573930533,0.24685777858659405,650.0,44.664463615483875,0.17901037153701527,650.0,0
44.88304628332724,0.24477833176479044,650.0,44.85450779837811,0.26636518604710724,650.0,44.41319538528884,0.28957151288337024,650.0,45.02556356418163,0.23853794851086663,650.0,0
45.237466992903336,0.21209826507757057,650.0,44.54139197075566,0.2878711130633036,650.0,44.761141614113754,0.23072816967073384,650.0,45.44863090138077,0.2199360417524131,650.0,0
45.090933077598265,0.21966631071008924,650.0,44.99028706293382,0.31511322600335345,650.0,45.22116080114245,0.24342013302363255,650.0,44.845362274426435,0.2673786397375457,650.0,0
44.87644274413166,0.28435401275856914,650.0,45.15566246705542,0.21004412398502303,650.0,44.779259583284166,0.3426224458705054,650.0,45.272347592822115,0.27856209594956177,650.0,0
45.1373298925709,0.27135308384010615,650.0,44.672156792427884,0.19874207969108587,650.0,44.66991976285837,0.19679971871797586,650.0,45.04529551442871,0.24501601002370027,650.0,0
45.03341733950294,0.2884744927183771,650.0,45.013403019821666,0.29433649224924635,650.0,45.33017471606984,0.2380632662109025,650.0,45.27950434313088,0.2883205680217957,650.0,0
45.25142616454109,0.273467052120188,650.0,44.808101909863765,0.2551025123236008,650.0,44.612209997070465,0.26501575308419467,650.0,44.88536398133044,0.26266288968953055,650.0,0
44.83388016949671,0.2992070135237199,650.0,45.1765936518071,0.3071456317994508,650.0,45.203884641888386,0.14025821614605088,650.0,45.343522002130314,0.20309031969555527,650.0,0
44.927615081237164,0.30850009715593485,650.0,44.43092884506188,0.3189731058060681,650.0,44.918707508238256,0.21790509036081407,650.0,45.149562994590795,0.2442464627676017,650.0,0
44.911643248423644,0.176405453656443,650.0,45.18764249871894,0.1709713007824329,650.0,45.185246837945165,0.3038982871315196,650.0,44.77051320338412,0.26789414406353723,650.0,0
44.64392047920806,0.22133562923712244,650.0,44.55536006687784,0.22219935163501256,650.0,45.076446734566126,0.19967978500384664,650.0,45.22167456085216,0.213384720592386,650.0,0
45.08396990365296,0.25176086052497326,650.0,44.957454747830965,0.25707250426437295,650.0,44.49164156695939,0.2709641765551705,650.0,45.29491344353699,0.2777460833901072,650.0,0
45.07533709160021,0.261470384740646,650.0,44.83284374443456,0.21141875111453107,650.0,44.93133776718773,0.2793529025432024,650.0,45.33174179815485,0.3856242175995888,650.0,0
45.011484698495934,0.2305104964724156,650.0,44.920030602633105,0.2403667892019564,650.0,44.94916346733413,0.28911526197195997,650.0,44.688051071058894,0.3393883645986656,650.0,0
44.951689770709685,0.30992024190931017,650.0,44.62798886485911,0.20038513005966552,650.0,45.11260479780301,0.21126772587440687,650.0,45.06275419607068,0.2993069610518804,650.0,0
44.65663225088387,0.3617944340760368,650.0,45.42550934652492,0.2408672926922315,650.0,45.09010460755052,0.2706423903117934,650.0,45.57089850305568,0.33633390392767576,650.0,0
44.90544442238799,0.2741577759246824,650.0,44.68896498367674,0.2165480953040092,650.0,44.94931491727648,0.20607616562036843,650.0,45.09712178979745,0.29077770284692084,650.0,0
44.925053252625496,0.26835298834542465,650.0,44.708818480263254,0.2813671344129991,650.0,44.72720077573325,0.2491574805427423,650.0,44.519799159116,0.2825321949474967,650.0,0
44.81030198307504,0.3065062427366081,650.0,45.45957644665182,0.3091544383000736,650.0,45.13114921677791,0.30727895143424006,650.0,45.16201934153331,0.2674316176068279,650.0,0
44.97069545402425,0.17052564215256397,650.0,45.09169229095967,0.28425489947187027,650.0,45.228806616560576,0.22117893813003922,650.0,45.24921710371339,0.3201655210422024,650.0,0
45.11216640897015,0.26645243076393466,650.0,44.69758956390136,0.3949162478471365,650.0,45.093860616714494,0.29149880291903113,650.0,45.358198206686325,0.3012619005547904,650.0,0
45.482835988965,0.3139620666647183,650.0,44.979092594686406,0.31195346543037283,650.0,44.95642419309594,0.26106178376168515,650.0,44.8602223919763,0.20483257893011395,650.0,0
45.0550650631536,0.2312721634617961,650.0,44.95248824262419,0.3084973525353638,650.0,44.91881081651026,0.30128724729918716,650.0,44.67931672040282,0.2302988016242246,650.0,0
45.07594581348837,0.20291995994612544,650.0,44.589645506414016,0.26014285944003807,650.0,44.78212509321067,0.1657218739384173,650.0,45.30654196733036,0.3588010164348415,650.0,0
44.9930761993611,0.2552693176016707,650.0,44.82212202979809,0.24921671995092107,650.0,45.07378864570709,0.32336105691589095,650.0,44.98791950712937,0.25986198343560074,650.0,0
44.53213775341831,0.2609532416385291,650.0,45.00523537927425,0.3276428915501692,650.0,45.05975704036333,0.17374518015180684,650.0,44.95730641905592,0.2781414695543242,650.0,0
45.005326921646045,0.2192273208421578,650.0,45.32855986696774,0.25200843712005816,650.0,45.221007724618914,0.2031978770847851,650.0,44.792589868893025,0.2334259952609157,650.0,0
45.027151770119865,0.37015485070170395,650.0,44.9648867568281,0.2670928488625654,650.0,44.856364808356645,0.3224797049552617,650.0,45.081464235170316,0.3259628296714476,650.0,0
45.62803622735975,0.23949858499071175,650.0,44.983814397334925,0.25482421569365526,650.0,45.04202681933865,0.25962625276008516,650.0,44.85157755195802,0.2883117780250777,650.0,0
44.96427557990199,0.2052450532969183,650.0,44.80857415335722,0.2899259200963846,650.0,44.68334094297645,0.2407373172833474,650.0,44.6062320136539,0.26136722301373877,650.0,0
45.087891379124535,0.2587458725885795,650.0,45.28647723884319,0.3080033373315308,650.0,44.927639793234526,0.3104823174466317,650.0,44.83275381964846,0.2905964389591729,650.0,0
45.0039558328244,0.3080944230389575,650.0,45.23821421312595,0.315917768736195,650.0,44.87219447949533,0.25623231950369585,650.0,44.83999472476593,0.25114755357974455,650.0,0
44.72059022463061,0.2657147206370497,650.0,45.210093427280874,0.24965639461897332,650.0,45.27716872894111,0.21522564736369643,650.0,44.59469111638034,0.24478920507091262,650.0,0
45.29860214730421,0.2870935320587361,650.0,45.04085615994285,0.2719218289200031,650.0,45.439486551023,0.32515550144323724,650.0,44.955795953154826,0.2024020670076651,650.0,0
45.20100634502982,0.22106744754185334,650.0,44.61337969638221,0.2812112728284768,650.0,44.71893510209464,0.2777692103588487,650.0,44.737185238590286,0.2914632311275328,650.0,0
45.210918706879916,0.3388448861113887,650.0,45.28482819482991,0.3376705944743195,650.0,45.240079342954566,0.2004600059663204,650.0,44.945876395383735,0.32512591184431056,650.0,0
44.78595239927351,0.2918877329945894,650.0,45.02763169995664,0.17449463091392536,650.0,45.1834389344517,0.2252595138426397,650.0,45.127390726704846,0.2844681475189799,650.0,0
45.36412858415244,0.31781236278942104,650.0,44.936282126046834,0.26599955698993977,650.0,44.87617799730305,0.21520826882265687,650.0,45.163231710101904,0.23485879475114568,650.0,0
44.66310631774439,0.28305355686124006,650.0,45.12568384891562,0.2326420922880174,650.0,44.82562938008575,0.20560568974837093,650.0,44.62647421684826,0.2673928210575331,650.0,0
45.16041361241807,0.3065674097892745,650.0,45.06974676492501,0.2386967808471029,650.0,44.82259161970168,0.2585326110438641,650.0,45.25114132138601,0.35402406763235494,650.0,0
45.561455305210046,0.22017403931561064,650.0,44.74654190036708,0.2213021806649413,650.0,44.919494725419035,0.2600081620155575,650.0,45.43859499068225,0.2959946260443115,650.0,0
44.766343778239786,0.24072005050076406,650.0,44.93377839415094,0.292246635558887,650.0,44.924280685907796,0.2864881272134878,650.0,45.13937246172073,0.17337191615718067,650.0,0
44.87253075205723,0.3323823677781707,650.0,44.53808198635401,0.14252149162007213,650.0,44.97589481598169,0.29303474075950586,650.0,45.41767718222308,0.2424657527539372,650.0,0
45.039150399271136,0.34253921889933525,650.0,45.035744216648965,0.25762934405980875,650.0,44.8867501710275,0.30682872136533446,650.0,45.11987217396704,0.1754699715296532,650.0,0
44.88850783737295,0.2055939370583157,650.0,45.34690869272728,0.17187005165309194,650.0,45.21586704327268,0.3138990636942741,650.0,45.00244861359286,0.33456589070078513,650.0,0
44.626842179899526,0.2759590598403655,650.0,44.56560425329894,0.22884692765899717,650.0,45.141704887026435,0.2877985303947704,650.0,44.888974419407184,0.2633229665761916,650.0,0
45.03177988968761,0.2422616389371432,650.0,45.04679616343898,0.25312166562661537,650.0,44.97133098671274,0.2816236279896177,650.0,45.19185467259563,0.2986278604348423,650.0,0
44.74919735666279,0.22857018383799832,650.0,45.18189291854294,0.24313967019871377,650.0,44.879913412858194,0.3118132192691415,650.0,44.68645497890205,0.27709266503801633,650.0,0
45.13331098774936,0.2777250921050235,650.0,45.21900212602168,0.2975405104204949,650.0,44.87337872106672,0.284130543597383,650.0,45.17093730744466,0.2321725613977109,650.0,0
44.7851906201197,0.32173323919261576,650.0,44.828499238472936,0.3271683477522026,650.0,45.12473454103064,0.21704683030888322,650.0,45.42150616632891,0.33779328457958324,650.0,0
45.40266386472827,0.2863652608218921,650.0,44.73962258105763,0.361690111677507,650.0,45.0292240162749,0.19413322256955068,650.0,45.13952085788263,0.2089752194228406,650.0,0
44.819509311236864,0.24814962919676187,650.0,44.86855964304029,0.2637495109732875,650.0,45.06500959251022,0.2128409910455305,650.0,44.5455475764967,0.18188685660110723,650.0,0
44.934938972157724,0.291423646412337,650.0,45.31317210869901,0.3237348196367544,650.0,45.23005327464251,0.28144314990851155,650.0,44.934159861658266,0.30943062016484585,650.0,0
45.21897455182177,0.24746793953076504,650.0,44.58820633614836,0.338664092286868,650.0,45.002015399695814,0.25017635214182893,650.0,45.238049617174106,0.31298559112466806,650.0,0
44.70800996483218,0.2847113749537305,650.0,44.71173429517771,0.24029242159287958,650.0,45.35826981912172,0.27545775099193814,650.0,44.91777757538215,0.27622132137212857,650.0,0
45.07272998318489,0.3348761852170702,650.0,44.90117262840241,0.32670756832986486,650.0,44.51526442359913,0.2521632859821403,650.0,45.186478061794034,0.31201240219781134,650.0,0
45.34279283282633,0.16219479362647538,650.0,44.77208933977769,0.15726847880046857,650.0,44.68722503840255,0.22008525191123243,650.0,44.65956528817856,0.21909200114367888,650.0,0
44.61426835890164,0.30314808921308156,650.0,45.005720983688434,0.2781707591761037,650.0,45.4686607946876,0.13363325404939203,650.0,44.51857339430881,0.22703141997654158,650.0,0
45.06242833924176,0.1876313026180812,650.0,45.36990135946588,0.34485712046381944,650.0,44.91683366738005,0.20358669401064558,650.0,45.02173558746204,0.24725512762561438,650.0,0
45.08138454817988,0.32758944943043355,650.0,44.71545923791571,0.2711388839145843,650.0,45.09047866696196,0.35353908925049704,650.0,44.472959506378295,0.19418935535252785,650.0,0
45.212002135207605,0.23170502993631503,650.0,44.97995487313884,0.2540368363344356,650.0,45.32982687090991,0.3116990192064504,650.0,45.32013795888693,0.3347605617765162,650.0,0
44.70745110045492,0.20404916171680604,650.0,45.01462603582432,0.25516144210074154,650.0,45.10250111658252,0.22748980558868326,650.0,44.82731839865903,0.26438506480211027,650.0,0
44.686707630091796,0.3011853229947215,650.0,44.93317522122087,0.3398450730715037,650.0,45.24507480527091,0.23967293391888483,650.0,45.10430798620191,0.21437734843168893,650.0,0
45.14744888966431,0.2834018562940964,650.0,44.62235725423979,0.18560939195917425,650.0,45.17086853999666,0.24008381445772725,650.0,45.333254686495955,0.18649538322963793,650.0,0
45.09134832989827,0.21352418178046506,650.0,44.85764578104575,0.24393337160145162,650.0,45.26283220341461,0.31799905087336094,650.0,45.02769234747028,0.2334888607812207,650.0,0
45.07985539434033,0.20279926004315485,650.0,44.85852309386641,0.30756509995545955,650.0,45.14048752861587,0.3109004871081446,650.0,44.8080100851506,0.27910937667652247,650.0,0
45.103979934752815,0.25578119395569293,650.0,45.17574387128796,0.2810498231173746,650.0,45.200150104898846,0.3133409341760991,650.0,44.8463305442364,0.21807754297174262,650.0,0
44.84750445447643,0.20425377647768253,650.0,45.12240545929568,0.32380162086464753,650.0,44.87252724801698,0.213811494098402,650.0,45.088085503226615,0.2761102404337269,650.0,0
45.07570958389096,0.21337164768643305,650.0,44.62967222221801,0.300558386806695,650.0,45.14841642940874,0.35573157792276355,650.0,44.797660531072694,0.2524066137327355,650.0,0
45.09104522387563,0.2700108205572712,650.0,44.920993016046765,0.24063594307505703,650.0,45.0076617182381,0.24969852187810662,650.0,44.97732373341471,0.2962202008607332,650.0,0
44.83932647726947,0.21796425795868146,650.0,44.892850529730126,0.2953310731162292,650.0,44.99615071915769,0.30814043361485294,650.0,45.033572142897974,0.19587593982082582,650.0,0
45.48448886331088,0.2853443908100283,650.0,45.506719056454,0.19803818529818717,650.0,44.598250542933364,0.27862662774950403,650.0,44.91877344631938,0.1831522181104307,650.0,0
45.13663543889967,0.33961454472189145,650.0,45.09125550374713,0.1642478564674145,650.0,44.91277351065843,0.1795825449152898,650.0,44.50850959193778,0.31165499168584304,650.0,0
44.720497197012996,0.25643470123049006,650.0,44.74896346655603,0.23328701177091893,650.0,44.98472795915614,0.2381121514356087,650.0,45.086990987620574,0.22871312223540044,650.0,0
